mode,eta,theta,sigma,alpha,amenity_converged,amenity_iter,base_converged,base_iter,cf_converged,cf_iter,loc_name,sample_label,n_firms,n_loc_groups,n_big,mean_dlnemp,beta_BIG,se_BIG,t_BIG,beta_wdiff_loc,se_wdiff_loc,t_wdiff_loc,beta_BIG_x_wdiff_loc,se_BIG_x_wdiff_loc,t_BIG_x_wdiff_loc,delta_if_equation_uses_minus_delta,coefnames
nested_monopsony_markdown,3.0,5.0,0.25,0.8,false,5000,true,1,true,1395,same_lonlat,full_model_sample,2908,727,1820,-0.38795196130898574,0.0,NaN,NaN,0.008250339063310502,0.004405979187145905,1.872532463925434,-0.010468800785164547,0.013190475079209108,-0.7936636642955736,0.010468800785164547,BIG;wdiff_loc;BIG_wdiff_loc
nested_monopsony_markdown,3.0,5.0,0.25,0.8,false,5000,true,1,true,1395,same_lonlat,matched_regression_sample,1553,416,929,-0.36903321117112936,0.0,NaN,NaN,0.015216446868680728,0.006817640993961922,2.2319225788153485,0.008972384946879368,0.015701995189711288,0.5714168701795624,-0.008972384946879368,BIG;wdiff_loc;BIG_wdiff_loc
nested_monopsony_markdown,3.0,5.0,0.25,0.8,false,5000,true,1,true,1395,same_firm_town,full_model_sample,5480,130,3614,-0.5555284611814602,0.1341553403038284,0.10279487367335569,1.3050781182933766,-0.0380115214883185,0.02454711785433216,-1.5485126080335374,0.06085594607992923,0.03614690769670564,1.6835726748895739,-0.06085594607992923,BIG;wdiff_loc;BIG_wdiff_loc
nested_monopsony_markdown,3.0,5.0,0.25,0.8,false,5000,true,1,true,1395,same_firm_town,matched_regression_sample,3442,120,2242,-0.499327638094412,0.156346639782927,0.12350593953800294,1.2659038129483557,-0.03862119937595712,0.025494017434588092,-1.5149122524549308,0.07277521801105216,0.03880929232721389,1.8752008513182976,-0.07277521801105216,BIG;wdiff_loc;BIG_wdiff_loc
